,0
0,0.9320830496847342
1,0.9332269470561897
2,0.9203637951328542
3,0.9296186446458751
4,0.9261829635476758
5,0.9281788510545056
6,0.9257771562052369
7,0.9237702071546735
8,0.9371350268432453
9,0.911742212691009
