,0
0,0.9859387245928507
1,0.8554128769668289
2,0.9849818059619482
3,0.9853614845995878
4,0.9869604908895078
5,0.9868623238371079
6,0.9856475028655531
7,0.9846905343817277
8,0.9861396306792589
9,0.9853134017372965
