,0
0,0.8529062277318397
1,0.9153738837446502
2,0.9347518609761524
3,0.9048493098121103
4,0.9352557540379407
5,0.8485513557732723
6,0.9045668570311368
7,0.9111324935593085
8,0.9339460423003098
9,0.9192527674425816
