,0
0,0.7823255829086029
1,0.7759169859516173
2,0.8696181948421322
3,0.7608679881397858
4,0.8228353904602228
5,0.8061081574117698
6,0.7912503606996039
7,0.8100885007368098
8,0.8639519667880369
9,0.8032191940987113
