,0
0,0.9256187549335005
1,0.8536494437463771
2,0.875606743344971
3,0.84956130930535
4,0.861957661647351
5,0.9214874585009567
6,0.8046987176354534
7,0.8618355035193115
8,0.9392368575907706
9,0.8976213980596374
