,0
0,0.8683338996616049
1,0.8790031082890503
2,0.8658127921188501
3,0.8654690202237828
4,0.8719246612672688
5,0.8604691242867277
6,0.8459960407515434
7,0.889623590141165
8,0.8936039397143923
9,0.8677300153935383
