,0
0,0.9494039057700174
1,0.8545084003645591
2,0.9175948214230802
3,0.8922408829741552
4,0.9075057745876456
5,0.9476796113311414
6,0.85381815035633
7,0.9064326090116425
8,0.9584703160691947
9,0.924964836121092
