,0
0,0.9396084545634175
1,0.9370010430326118
2,0.9223724322144161
3,0.950780209219264
4,0.9501497390315256
5,0.9542866996716226
6,0.942821447066268
7,0.9324901506665273
8,0.9393336166253019
9,0.9572913757677965
