,0
0,0.8792340046941235
1,0.9016260194903608
2,0.8624922602885811
3,0.9007391607406267
4,0.8935981769529757
5,0.9041085233657654
6,0.8970387423215769
7,0.8829870194975662
8,0.8986207367074689
9,0.9061078563387414
