,0
0,0.9263764791519061
1,0.9136909407237988
2,0.9203485837696243
3,0.9232803340289354
4,0.9269658086691176
5,0.9270201219101447
6,0.9288616040618969
7,0.9344699393600802
8,0.9277469722770334
9,0.9160923126991445
