,0
0,0.8663885684892972
1,0.8905140545669403
2,0.8500280833888753
3,0.8808732209551113
4,0.8697214429203671
5,0.8830017842784884
6,0.8766733398753722
7,0.8708437519513602
8,0.8920335877772841
9,0.8897088957917565
