,0
0,0.9429621217055459
1,0.9377497667943988
2,0.9372899788732979
3,0.9453528882076147
4,0.9428253999408021
5,0.9514834988746707
6,0.9500055162939364
7,0.9486982393480953
8,0.9496242571530018
9,0.9396882941462721
