,0
0,0.895050490561765
1,0.9039273870169993
2,0.8959995849821318
3,0.8953232147715253
4,0.896379327238054
5,0.8864418626471074
6,0.872239304053804
7,0.9055890855030456
8,0.9144733813704051
9,0.8912815138044442
