,0
0,0.9109856740600527
1,0.9067982862207082
2,0.9007829770105097
3,0.9071868987013226
4,0.9070774921639897
5,0.9074080959409992
6,0.8938947068569557
7,0.9114257822748414
8,0.923668579686216
9,0.8982770942051509
