,0
0,0.9484933351193051
1,0.9059137252064365
2,0.8888751511219644
3,0.8845657362109268
4,0.8851214212638837
5,0.8908083034874398
6,0.8357337604095657
7,0.8750478510340578
8,0.8760687960228423
9,0.910246748925429
