,0
0,0.9240944660701306
1,0.9129556869392758
2,0.8894275746600405
3,0.918625216015268
4,0.9189900728359008
5,0.9302001033089503
6,0.9335820398694793
7,0.9106847242139317
8,0.9323404041981146
9,0.9298858589928743
