,0
0,0.9453528258255157
1,0.9489530331491952
2,0.9491465700625289
3,0.9439196515132565
4,0.947202279597038
5,0.9436514662960357
6,0.9379577322362321
7,0.940187042615439
8,0.9541010735160942
9,0.9464567964032456
