,0
0,0.9499949111902222
1,0.9440960188177344
2,0.948789038487917
3,0.9494833087965383
4,0.9438959853875585
5,0.9427608952580244
6,0.9378052827266812
7,0.9492407433377714
8,0.9512874291204607
9,0.9501277432578648
