,0
0,0.946490076266575
1,0.9435424726264503
2,0.9342031327058448
3,0.954536258613552
4,0.9482587154770646
5,0.9515606958575286
6,0.9368781468591916
7,0.9496490048665369
8,0.9511004017601444
9,0.9516263537798992
