,0
0,0.8937140231922976
1,0.9002429029186118
2,0.8811489753210086
3,0.8880812929966302
4,0.8882459238709713
5,0.891741292984347
6,0.8742610711110449
7,0.8907607047957163
8,0.9036139302588424
9,0.8737931287681224
