,0
0,0.9306494831323872
1,0.9157883241642019
2,0.9246145316508998
3,0.9297733755534252
4,0.928468844356548
5,0.9253826154674131
6,0.9172753446560288
7,0.9354004319067785
8,0.9474814648998229
9,0.9280802271182013
