,0
0,0.7688212360054713
1,0.7938184155208347
2,0.8641454402223131
3,0.7716138775154507
4,0.8156266519340211
5,0.8023328624264358
6,0.8063422900984111
7,0.820107912522492
8,0.8695939466048905
9,0.8026925313455723
