,0
0,0.9368664403957592
1,0.9351654123658228
2,0.9283876093557475
3,0.9371369183197905
4,0.9340534013243676
5,0.9394049116733555
6,0.9366080765455244
7,0.9352989704953493
8,0.9429928452256692
9,0.9245613299849219
