,0
0,0.9359761563288398
1,0.922232007506237
2,0.9093110811632393
3,0.925817246302294
4,0.922306492846996
5,0.9390781259711231
6,0.914313293009864
7,0.9251950208963026
8,0.9301992262974861
9,0.9240355017038077
