,0
0,0.9445872332685229
1,0.9466087820549397
2,0.919773734856837
3,0.9411455841358894
4,0.9400303722754891
5,0.9360952148915954
6,0.9233534660730912
7,0.929129572879718
8,0.9428660052736558
9,0.9228156982914827
