,0
0,0.9149824455701954
1,0.9043004888587575
2,0.9037437278356233
3,0.9027246348642545
4,0.910068082067868
5,0.9105079460695962
6,0.9036348573468903
7,0.9130153366344312
8,0.9138379511653387
9,0.8957944907051629
