,0
0,0.9312657797549774
1,0.9232690951488601
2,0.9326177117933034
3,0.9348290965818795
4,0.9354545466834049
5,0.9331213534497405
6,0.9206739859572224
7,0.9439606685776734
8,0.9362813322237115
9,0.9293008815994875
