,0
0,0.9535762223680543
1,0.9486871086354939
2,0.931542125261911
3,0.9495629804862816
4,0.9490587792269594
5,0.9428946874114343
6,0.9329713917616211
7,0.9421469199452589
8,0.9529367835171225
9,0.9391916573171439
