,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM
0,0.963350785340314,0.9221556886227545,0.9411764705882353,0.9895470383275262,0.9837837837837837
1,0.9498525073746313,0.911764705882353,0.9333333333333333,0.974169741697417,0.9569377990430622
2,0.9618768328445748,0.9395348837209303,0.7777777777777778,0.9963636363636363,0.9735449735449735
3,0.954954954954955,0.9304812834224598,0.9,0.9929078014184397,0.9722222222222222
4,0.9575757575757576,0.940677966101695,0.9090909090909091,0.9898305084745763,0.963855421686747
5,0.9562841530054644,0.9304812834224598,0.8,0.9831649831649831,0.9617486338797814
6,0.9775280898876405,0.96875,1.0,0.9788732394366197,0.96875
7,0.9631578947368421,0.93,0.8,0.9893238434163701,0.962962962962963
8,0.9635854341736695,0.9339622641509433,0.888888888888889,0.9855072463768116,0.96
9,0.9645776566757494,0.9411764705882353,1.0,0.9729729729729729,0.9378531073446328
10,0.9696969696969696,0.945054945054945,1.0,0.9964912280701755,0.9690721649484537
11,0.9772727272727272,0.9617486338797814,0.9333333333333333,0.9896193771626298,0.9748743718592964
12,0.9700996677740865,0.9568965517241379,0.888888888888889,0.9934640522875817,0.9723756906077348
13,0.9732937685459939,0.934131736526946,0.8,0.990228013029316,0.9622641509433962
14,0.9750692520775623,0.9550561797752809,1.0,0.9904761904761905,0.9634146341463414
15,0.9591836734693877,0.9306930693069307,0.8571428571428571,0.9836065573770492,0.9533678756476685
16,0.9661016949152541,0.9411764705882354,0.7499999999999999,1.0,0.9849246231155778
17,0.954954954954955,0.925925925925926,0.923076923076923,0.9964412811387899,0.9641025641025641
18,0.9651474530831099,0.9411764705882354,0.8750000000000001,0.9926470588235294,0.9710982658959537
19,0.9689440993788819,0.9494949494949495,0.888888888888889,0.9931972789115646,0.9805825242718447
20,0.9752066115702479,0.9611650485436893,0.9565217391304348,0.9870129870129869,0.9767441860465117
21,0.9651474530831099,0.9473684210526315,0.8750000000000001,0.989247311827957,0.9813664596273292
22,0.9614243323442137,0.9239130434782609,0.7272727272727273,0.9869281045751634,0.9700000000000001
23,0.9489489489489489,0.9288702928870293,0.8750000000000001,0.9816849816849818,0.96045197740113
24,0.9814814814814815,0.9639639639639639,0.8571428571428571,0.9893238434163701,0.9644670050761421
25,0.9644970414201183,0.9473684210526315,0.923076923076923,0.9964912280701755,0.9689440993788819
26,0.9597701149425287,0.908108108108108,0.8750000000000001,0.9903536977491961,0.9662921348314608
27,0.9567430025445293,0.8995215311004785,0.888888888888889,1.0,0.9726775956284153
28,0.96986301369863,0.9533678756476685,1.0,0.9878542510121457,0.985781990521327
29,0.9657142857142856,0.9528301886792453,1.0,0.9895470383275262,0.983050847457627
