,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM
0,0.052023121387283267,0.048169556840077066,0.005780346820809301,0.021194605009633882,0.019267822736030893
1,0.050096339113680166,0.050096339113680166,0.007707129094412402,0.023121387283236983,0.028901734104046284
2,0.046242774566473965,0.046242774566473965,0.009633911368015391,0.021194605009633882,0.030828516377649273
3,0.05973025048169556,0.052023121387283155,0.015414258188824581,0.023121387283236983,0.034682080924855474
4,0.05394990366088637,0.050096339113680166,0.003853564547206201,0.023121387283236983,0.034682080924855474
5,0.044315992292870865,0.036608863198458574,0.0019267822736029894,0.028901734104046284,0.023121387283236983
6,0.038535645472061675,0.026974951830443183,0.005780346820809301,0.034682080924855474,0.032755298651252374
7,0.05780346820809246,0.050096339113680166,0.007707129094412402,0.026974951830443183,0.026974951830443183
8,0.050096339113680166,0.042389210019267876,0.0077071290944122905,0.023121387283236983,0.023121387283236983
9,0.052023121387283267,0.046242774566473965,0.009633911368015391,0.026974951830443183,0.030828516377649273
10,0.030828516377649273,0.030828516377649273,0.009633911368015391,0.0077071290944122905,0.01734104046242768
11,0.050096339113680166,0.040462427745664664,0.00578034682080919,0.030828516377649273,0.034682080924855474
12,0.048169556840077066,0.046242774566473965,0.009633911368015391,0.009633911368015391,0.025048169556840083
13,0.036608863198458574,0.044315992292870865,0.013487475915221592,0.017341040462427793,0.048169556840077066
14,0.038535645472061675,0.036608863198458574,0.0038535645472060898,0.021194605009633882,0.025048169556840083
15,0.053949903660886256,0.046242774566473965,0.00578034682080919,0.017341040462427793,0.030828516377649273
16,0.05394990366088637,0.052023121387283155,0.005780346820809301,0.009633911368015391,0.023121387283236983
17,0.034682080924855474,0.028901734104046284,0.0019267822736031004,0.019267822736030782,0.021194605009633882
18,0.05973025048169556,0.050096339113680166,0.009633911368015391,0.011560693641618491,0.026974951830443183
19,0.040462427745664664,0.032755298651252374,0.009633911368015391,0.011560693641618491,0.023121387283236983
20,0.034682080924855474,0.032755298651252485,0.007707129094412402,0.019267822736030782,0.030828516377649273
21,0.05780346820809246,0.06165703275529866,0.005780346820809301,0.019267822736030893,0.026974951830443183
22,0.05780346820809246,0.052023121387283155,0.011560693641618491,0.026974951830443183,0.032755298651252374
23,0.06551059730250486,0.06358381502890176,0.0077071290944122905,0.023121387283236983,0.025048169556840083
24,0.06358381502890165,0.06551059730250486,0.011560693641618491,0.017341040462427793,0.028901734104046284
25,0.055876685934489356,0.05587668593448947,0.011560693641618491,0.011560693641618491,0.019267822736030782
26,0.06358381502890176,0.06743737957610796,0.003853564547206201,0.01348747591522148,0.025048169556840083
27,0.06358381502890176,0.055876685934489356,0.005780346820809301,0.011560693641618491,0.025048169556840083
28,0.05973025048169556,0.05394990366088637,0.009633911368015502,0.019267822736030782,0.026974951830443072
29,0.048169556840077066,0.046242774566473965,0.003853564547206201,0.021194605009633882,0.017341040462427793
30,0.030828516377649384,0.032755298651252485,0.009633911368015391,0.021194605009633882,0.025048169556840083
31,0.046242774566474076,0.040462427745664775,0.0077071290944122905,0.019267822736030893,0.026974951830443072
32,0.030828516377649384,0.034682080924855474,0.009633911368015391,0.015414258188824581,0.025048169556840083
33,0.050096339113680166,0.05780346820809246,0.011560693641618491,0.019267822736030893,0.032755298651252374
34,0.06358381502890176,0.05780346820809257,0.0077071290944122905,0.01734104046242768,0.026974951830443183
35,0.046242774566474076,0.042389210019267765,0.0077071290944122905,0.017341040462427793,0.028901734104046284
36,0.034682080924855474,0.032755298651252374,0.007707129094412402,0.007707129094412402,0.01734104046242768
37,0.05780346820809246,0.05973025048169556,0.011560693641618491,0.011560693641618491,0.021194605009633882
38,0.053949903660886256,0.050096339113680166,0.013487475915221592,0.019267822736030782,0.034682080924855474
39,0.032755298651252374,0.017341040462427793,0.01734104046242768,0.032755298651252374,0.042389210019267876
40,0.05394990366088637,0.055876685934489356,0.015414258188824692,0.01734104046242768,0.030828516377649273
41,0.055876685934489356,0.05587668593448947,0.00578034682080919,0.023121387283236983,0.026974951830443183
42,0.023121387283236983,0.023121387283236983,0.009633911368015391,0.023121387283236983,0.019267822736030893
43,0.028901734104046173,0.023121387283236983,0.011560693641618491,0.013487475915221592,0.025048169556839972
44,0.030828516377649273,0.028901734104046173,0.00578034682080919,0.019267822736030782,0.025048169556840083
45,0.052023121387283155,0.052023121387283267,0.0019267822736031004,0.015414258188824692,0.021194605009633882
46,0.050096339113680166,0.052023121387283267,0.0077071290944122905,0.007707129094412402,0.023121387283237094
47,0.053949903660886256,0.044315992292870865,0.003853564547206201,0.030828516377649273,0.030828516377649384
48,0.042389210019267765,0.038535645472061675,0.0077071290944122905,0.015414258188824692,0.021194605009633882
49,0.05780346820809246,0.050096339113680166,0.005780346820809301,0.013487475915221592,0.025048169556840083
50,0.050096339113680166,0.046242774566473965,0.009633911368015391,0.025048169556840083,0.040462427745664664
51,0.07129094412331405,0.07129094412331405,0.013487475915221592,0.019267822736030782,0.030828516377649273
52,0.050096339113680166,0.048169556840077066,0.009633911368015391,0.009633911368015391,0.025048169556840083
53,0.025048169556840083,0.036608863198458574,0.005780346820809301,0.01734104046242768,0.032755298651252374
54,0.05587668593448947,0.048169556840077066,0.00578034682080919,0.00578034682080919,0.019267822736030782
55,0.052023121387283267,0.052023121387283155,0.00578034682080919,0.011560693641618491,0.023121387283236983
56,0.048169556840077066,0.040462427745664775,0.011560693641618491,0.015414258188824692,0.019267822736030893
57,0.046242774566473965,0.050096339113680166,0.003853564547206201,0.007707129094412402,0.011560693641618491
58,0.044315992292870865,0.048169556840077066,0.009633911368015391,0.013487475915221592,0.028901734104046284
59,0.05394990366088637,0.050096339113680166,0.009633911368015502,0.019267822736030893,0.038535645472061675
60,0.05973025048169556,0.055876685934489356,0.0077071290944122905,0.026974951830443183,0.042389210019267876
61,0.046242774566473965,0.044315992292870865,0.003853564547206201,0.017341040462427793,0.023121387283236983
62,0.048169556840077066,0.048169556840077066,0.0019267822736031004,0.017341040462427793,0.026974951830443183
63,0.055876685934489356,0.05973025048169556,0.0038535645472060898,0.01348747591522148,0.023121387283236983
64,0.053949903660886256,0.048169556840077066,0.017341040462427793,0.01348747591522148,0.032755298651252374
65,0.036608863198458574,0.034682080924855474,0.009633911368015391,0.023121387283236983,0.025048169556840083
66,0.038535645472061675,0.040462427745664664,0.017341040462427793,0.015414258188824692,0.034682080924855474
67,0.050096339113680166,0.044315992292870976,0.009633911368015391,0.036608863198458574,0.034682080924855474
68,0.046242774566474076,0.048169556840077066,0.009633911368015391,0.019267822736030782,0.028901734104046173
69,0.046242774566473965,0.055876685934489356,0.005780346820809301,0.013487475915221592,0.023121387283236983
70,0.044315992292870865,0.044315992292870865,0.011560693641618491,0.015414258188824692,0.026974951830443072
71,0.05587668593448947,0.053949903660886256,0.019267822736030782,0.015414258188824581,0.03660886319845846
72,0.06936416184971106,0.06358381502890176,0.0077071290944122905,0.028901734104046173,0.036608863198458574
73,0.055876685934489356,0.06165703275529866,0.017341040462427793,0.019267822736030782,0.038535645472061675
74,0.040462427745664775,0.044315992292870865,0.009633911368015391,0.013487475915221592,0.032755298651252374
75,0.06936416184971095,0.05973025048169556,0.015414258188824581,0.025048169556840083,0.044315992292870976
76,0.055876685934489356,0.06165703275529866,0.013487475915221592,0.028901734104046284,0.048169556840077066
77,0.048169556840077066,0.06165703275529866,0.011560693641618491,0.023121387283236983,0.034682080924855474
78,0.05780346820809246,0.050096339113680055,0.0019267822736031004,0.026974951830443183,0.032755298651252485
79,0.06551059730250475,0.06165703275529866,0.003853564547206201,0.015414258188824581,0.025048169556840083
80,0.055876685934489356,0.048169556840077066,0.0077071290944122905,0.028901734104046173,0.021194605009633882
81,0.046242774566473965,0.042389210019267876,0.0019267822736031004,0.015414258188824581,0.026974951830443072
82,0.046242774566473965,0.05587668593448947,0.005780346820809301,0.021194605009633993,0.036608863198458574
83,0.046242774566473965,0.052023121387283267,0.009633911368015502,0.013487475915221592,0.028901734104046284
84,0.06165703275529866,0.05973025048169556,0.009633911368015391,0.023121387283236983,0.032755298651252374
85,0.048169556840077066,0.046242774566473965,0.009633911368015502,0.011560693641618491,0.025048169556840083
86,0.05780346820809257,0.05587668593448947,0.0038535645472060898,0.023121387283236983,0.038535645472061675
87,0.050096339113680166,0.044315992292870976,0.013487475915221592,0.019267822736030782,0.038535645472061675
88,0.046242774566473965,0.044315992292870976,0.0077071290944122905,0.030828516377649384,0.044315992292870865
89,0.05780346820809257,0.05780346820809246,0.013487475915221592,0.0077071290944122905,0.026974951830443072
90,0.040462427745664775,0.042389210019267765,0.011560693641618491,0.019267822736030893,0.030828516377649384
91,0.050096339113680166,0.044315992292870865,0.013487475915221592,0.028901734104046284,0.038535645472061564
92,0.06165703275529866,0.052023121387283155,0.005780346820809301,0.015414258188824692,0.01734104046242768
93,0.038535645472061675,0.028901734104046173,0.011560693641618491,0.019267822736030782,0.028901734104046173
94,0.042389210019267876,0.050096339113680166,0.003853564547206201,0.023121387283236983,0.030828516377649384
95,0.050096339113680166,0.044315992292870976,0.0077071290944122905,0.019267822736030893,0.017341040462427793
96,0.06743737957610796,0.06551059730250475,0.005780346820809301,0.017341040462427793,0.026974951830443183
97,0.06358381502890176,0.05394990366088637,0.0019267822736031004,0.025048169556840083,0.017341040462427793
98,0.05780346820809246,0.050096339113680166,0.009633911368015391,0.013487475915221592,0.034682080924855474
99,0.07514450867052025,0.06551059730250475,0.009633911368015391,0.028901734104046284,0.036608863198458574
100,0.046242774566473965,0.044315992292870865,0.007707129094412402,0.025048169556840083,0.036608863198458574
101,0.044315992292870865,0.044315992292870865,0.011560693641618491,0.021194605009633882,0.032755298651252374
102,0.044315992292870865,0.034682080924855474,0.011560693641618491,0.026974951830443183,0.026974951830443072
103,0.05780346820809246,0.038535645472061675,0.011560693641618491,0.01734104046242768,0.030828516377649384
104,0.06936416184971095,0.06743737957610785,0.013487475915221592,0.021194605009633993,0.026974951830443183
105,0.040462427745664775,0.048169556840077066,0.003853564547206201,0.015414258188824581,0.032755298651252374
106,0.038535645472061675,0.042389210019267765,0.007707129094412402,0.005780346820809301,0.025048169556840083
107,0.052023121387283267,0.05587668593448947,0.0077071290944122905,0.017341040462427793,0.032755298651252374
108,0.046242774566474076,0.044315992292870865,0.0077071290944122905,0.013487475915221592,0.019267822736030782
109,0.055876685934489356,0.050096339113680166,0.003853564547206201,0.021194605009633882,0.023121387283237094
110,0.048169556840077066,0.038535645472061675,0.0019267822736031004,0.021194605009633882,0.025048169556840083
111,0.05587668593448947,0.055876685934489356,0.005780346820809301,0.017341040462427793,0.028901734104046173
112,0.06743737957610785,0.07321772639691715,0.007707129094412402,0.023121387283236983,0.030828516377649273
113,0.055876685934489356,0.046242774566473965,0.003853564547206201,0.019267822736030782,0.025048169556840083
114,0.06165703275529866,0.05780346820809246,0.003853564547206201,0.011560693641618491,0.023121387283236983
115,0.05587668593448947,0.05973025048169556,0.013487475915221592,0.015414258188824692,0.044315992292870865
116,0.050096339113680166,0.050096339113680166,0.0038535645472060898,0.017341040462427793,0.025048169556840083
117,0.052023121387283267,0.05394990366088637,0.009633911368015502,0.015414258188824581,0.030828516377649384
118,0.036608863198458574,0.034682080924855474,0.007707129094412402,0.017341040462427793,0.028901734104046284
119,0.055876685934489356,0.044315992292870865,0.013487475915221592,0.019267822736030893,0.026974951830443072
120,0.044315992292870976,0.048169556840077066,0.011560693641618491,0.023121387283236983,0.028901734104046173
121,0.042389210019267876,0.044315992292870976,0.009633911368015391,0.017341040462427793,0.030828516377649384
122,0.05587668593448947,0.053949903660886256,0.00578034682080919,0.019267822736030782,0.025048169556840083
123,0.052023121387283267,0.048169556840077066,0.005780346820809301,0.021194605009633882,0.030828516377649384
124,0.055876685934489356,0.046242774566473965,0.00578034682080919,0.023121387283237094,0.026974951830443183
125,0.06165703275529866,0.06165703275529866,0.00578034682080919,0.034682080924855474,0.042389210019267876
126,0.052023121387283267,0.052023121387283267,0.011560693641618491,0.019267822736030893,0.026974951830443183
127,0.05587668593448947,0.046242774566473965,0.009633911368015391,0.025048169556840083,0.038535645472061675
128,0.05394990366088637,0.046242774566473965,0.005780346820809301,0.011560693641618491,0.019267822736030782
129,0.040462427745664775,0.050096339113680166,0.007707129094412402,0.017341040462427793,0.036608863198458574
130,0.038535645472061675,0.038535645472061675,0.00578034682080919,0.019267822736030893,0.036608863198458574
131,0.07321772639691715,0.06165703275529866,0.003853564547206201,0.015414258188824692,0.013487475915221592
132,0.052023121387283267,0.050096339113680166,0.0077071290944122905,0.021194605009633993,0.028901734104046173
133,0.052023121387283155,0.046242774566474076,0.003853564547206201,0.01734104046242768,0.023121387283237094
134,0.028901734104046173,0.028901734104046284,0.005780346820809301,0.013487475915221592,0.026974951830443183
135,0.048169556840077066,0.052023121387283155,0.017341040462427793,0.015414258188824581,0.038535645472061564
136,0.038535645472061564,0.040462427745664775,0.0019267822736031004,0.01734104046242768,0.01734104046242768
137,0.053949903660886256,0.053949903660886256,0.013487475915221592,0.028901734104046173,0.040462427745664775
138,0.06551059730250486,0.06743737957610796,0.0019267822736031004,0.015414258188824692,0.021194605009633882
139,0.046242774566473965,0.052023121387283155,0.005780346820809301,0.0038535645472060898,0.015414258188824692
140,0.05973025048169556,0.06358381502890176,0.011560693641618491,0.013487475915221592,0.032755298651252374
141,0.06358381502890176,0.05780346820809246,0.0077071290944122905,0.026974951830443183,0.040462427745664775
142,0.048169556840077066,0.042389210019267765,0.0077071290944122905,0.019267822736030893,0.030828516377649273
143,0.048169556840077066,0.052023121387283267,0.011560693641618602,0.015414258188824692,0.036608863198458574
144,0.05780346820809246,0.05780346820809246,0.005780346820809301,0.01734104046242768,0.026974951830443183
145,0.05780346820809257,0.048169556840077066,0.011560693641618491,0.015414258188824581,0.028901734104046284
146,0.042389210019267876,0.042389210019267765,0.009633911368015391,0.023121387283236983,0.028901734104046173
147,0.050096339113680166,0.040462427745664775,0.009633911368015391,0.021194605009633993,0.021194605009633882
148,0.05587668593448947,0.052023121387283267,0.0038535645472060898,0.021194605009633993,0.021194605009633882
149,0.046242774566473965,0.050096339113680166,0.007707129094412402,0.005780346820809301,0.011560693641618491
150,0.06358381502890165,0.05780346820809246,0.013487475915221592,0.034682080924855474,0.050096339113680166
151,0.05780346820809246,0.05780346820809246,0.0077071290944122905,0.023121387283236983,0.026974951830443072
152,0.053949903660886256,0.048169556840077066,0.0077071290944122905,0.025048169556840083,0.030828516377649273
