,B intermediate,B naive,NK
985,0.109375,0.09375,0.015625
986,0.125,0.1171875,0.015625
987,0.1015625,0.1015625,0.0
988,0.09375,0.0859375,0.015625
989,0.171875,0.1640625,0.015625
990,0.0703125,0.0703125,0.0
991,0.0859375,0.0859375,0.0078125
992,0.0859375,0.0859375,0.0
993,0.1015625,0.1015625,0.0
994,0.078125,0.0703125,0.015625
995,0.1328125,0.125,0.0078125
996,0.1015625,0.1015625,0.015625
997,0.1171875,0.1171875,0.0
998,0.109375,0.109375,0.015625
999,0.1015625,0.1015625,0.0078125
