,CD14 Mono,CD16 Mono,cDC2,pDC
0,0.0392156862745098,0.03081232492997199,0.008403361344537785,0.0
1,0.05322128851540617,0.04761904761904756,0.008403361344537785,0.0028011204481792618
2,0.050420168067226906,0.036414565826330514,0.01400560224089642,0.0
3,0.047619047619047616,0.04481792717086841,0.0056022408963586345,0.0028011204481792618
4,0.06722689075630256,0.053221288515406195,0.01400560224089642,0.0
5,0.050420168067226906,0.036414565826330625,0.014005602240896309,0.0
6,0.036414565826330514,0.022408963585434205,0.01400560224089642,0.0
7,0.050420168067226906,0.022408963585434094,0.02801120448179273,0.0
8,0.0392156862745098,0.025210084033613356,0.01400560224089642,0.0
9,0.03361344537815128,0.02801120448179273,0.011204481792717158,0.0056022408963585235
10,0.03641456582633054,0.025210084033613467,0.011204481792717047,0.0
11,0.05602240896358543,0.03081232492997199,0.02801120448179273,0.0028011204481792618
12,0.0392156862745098,0.025210084033613467,0.01400560224089642,0.0
13,0.05042016806722688,0.036414565826330514,0.01680672268907568,0.0028011204481792618
14,0.03081232492997199,0.011204481792717158,0.025210084033613467,0.0056022408963585235
15,0.06442577030812327,0.050420168067226934,0.014005602240896309,0.0
16,0.06162464985994398,0.04201680672268915,0.019607843137254943,0.0
17,0.0392156862745098,0.03081232492997199,0.008403361344537896,0.0
18,0.036414565826330514,0.01680672268907568,0.019607843137254943,0.0
19,0.0392156862745098,0.03081232492997199,0.008403361344537896,0.0
20,0.047619047619047644,0.02801120448179273,0.019607843137254832,0.0
21,0.044817927170868355,0.03081232492997199,0.01680672268907568,0.0028011204481792618
22,0.0392156862745098,0.03081232492997199,0.011204481792717158,0.0028011204481792618
23,0.04201680672268909,0.019607843137254943,0.025210084033613467,0.0028011204481792618
24,0.05602240896358543,0.0448179271708683,0.01400560224089642,0.0028011204481792618
25,0.044817927170868355,0.025210084033613356,0.022408963585434094,0.0028011204481792618
26,0.05882352941176472,0.04201680672268904,0.025210084033613467,0.008403361344537785
27,0.03081232492997199,0.022408963585434094,0.011204481792717158,0.0028011204481793728
28,0.03081232492997199,0.022408963585434205,0.011204481792717158,0.0028011204481792618
29,0.044817927170868355,0.03081232492997199,0.01680672268907568,0.0028011204481792618
30,0.05602240896358546,0.036414565826330514,0.022408963585434205,0.0028011204481792618
31,0.042016806722689065,0.025210084033613467,0.01680672268907568,0.0
32,0.02521008403361344,0.01400560224089642,0.011204481792717158,0.0
33,0.047619047619047616,0.03361344537815136,0.014005602240896309,0.0
34,0.06442577030812324,0.04761904761904767,0.019607843137254832,0.0028011204481792618
35,0.0392156862745098,0.03361344537815125,0.0056022408963585235,0.0
36,0.05042016806722688,0.03361344537815125,0.01680672268907557,0.0
37,0.042016806722689065,0.03081232492997199,0.011204481792717047,0.0
38,0.05602240896358546,0.036414565826330514,0.022408963585434205,0.0028011204481792618
39,0.03641456582633054,0.025210084033613467,0.011204481792717047,0.0
40,0.05322128851540617,0.04201680672268915,0.011204481792717158,0.0
41,0.0392156862745098,0.03081232492997199,0.011204481792717158,0.0028011204481792618
42,0.03361344537815125,0.025210084033613467,0.011204481792717158,0.0028011204481792618
43,0.044817927170868355,0.03361344537815125,0.011204481792717158,0.0
44,0.036414565826330514,0.014005602240896309,0.022408963585434094,0.0
45,0.0392156862745098,0.022408963585434205,0.01680672268907557,0.0
46,0.05602240896358543,0.03081232492997199,0.025210084033613356,0.0
47,0.03641456582633054,0.019607843137254943,0.01680672268907568,0.0
48,0.05042016806722688,0.03081232492997199,0.019607843137254832,0.0
49,0.04201680672268909,0.019607843137254832,0.025210084033613467,0.0028011204481793728
50,0.06722689075630253,0.03921568627450989,0.02801120448179273,0.0
51,0.03081232492997199,0.025210084033613467,0.008403361344537896,0.0028011204481792618
52,0.0392156862745098,0.02801120448179273,0.011204481792717047,0.0
53,0.05042016806722688,0.03361344537815125,0.022408963585434205,0.0056022408963585235
54,0.03361344537815125,0.014005602240896309,0.022408963585434094,0.0028011204481792618
55,0.02801120448179273,0.025210084033613467,0.0028011204481793728,0.0
