,CD14 Mono,CD16 Mono,cDC2,pDC
0,0.07282913165266106,0.053221288515406195,0.01680672268907568,0.0028011204481793728
1,0.050420168067226906,0.036414565826330514,0.01400560224089642,0.0
2,0.05322128851540617,0.039215686274509776,0.01400560224089642,0.0
3,0.044817927170868355,0.03081232492997199,0.014005602240896309,0.0056022408963586345
4,0.05602240896358543,0.050420168067226934,0.0056022408963585235,0.0
5,0.06162464985994398,0.053221288515406195,0.0056022408963585235,0.0028011204481792618
6,0.07282913165266106,0.05042016806722682,0.025210084033613467,0.008403361344537896
7,0.050420168067226906,0.03361344537815125,0.014005602240896309,0.008403361344537785
8,0.05882352941176469,0.05042016806722682,0.008403361344537785,0.0
9,0.05602240896358543,0.0448179271708683,0.011204481792717047,0.0
10,0.050420168067226906,0.04201680672268915,0.011204481792717158,0.0028011204481792618
11,0.042016806722689065,0.025210084033613467,0.011204481792717047,0.0056022408963585235
12,0.05882352941176469,0.04481792717086841,0.01400560224089642,0.0056022408963586345
13,0.06162464985994398,0.04761904761904756,0.008403361344537896,0.0056022408963585235
14,0.06722689075630253,0.0448179271708683,0.019607843137254943,0.0028011204481792618
15,0.03361344537815128,0.025210084033613467,0.011204481792717158,0.0028011204481792618
16,0.05322128851540617,0.050420168067226934,0.0028011204481792618,0.0
17,0.05602240896358546,0.03081232492997199,0.025210084033613467,0.0056022408963585235
18,0.07563025210084032,0.04761904761904756,0.028011204481792618,0.0
19,0.06722689075630253,0.05602240896358546,0.01680672268907557,0.0056022408963585235
20,0.05882352941176472,0.039215686274509776,0.022408963585434205,0.0028011204481793728
21,0.06442577030812327,0.04481792717086841,0.019607843137254832,0.0
22,0.06442577030812327,0.05042016806722682,0.014005602240896309,0.0
23,0.07002801120448182,0.05602240896358546,0.011204481792717158,0.0028011204481792618
24,0.0392156862745098,0.03361344537815125,0.0028011204481792618,0.0028011204481792618
25,0.05882352941176469,0.04201680672268904,0.01680672268907557,0.0
26,0.044817927170868355,0.039215686274509776,0.0056022408963585235,0.0
27,0.042016806722689065,0.022408963585434205,0.01680672268907568,0.0028011204481792618
28,0.05882352941176469,0.039215686274509776,0.022408963585434205,0.0028011204481792618
29,0.05602240896358543,0.036414565826330625,0.019607843137254943,0.0
30,0.03361344537815128,0.022408963585434205,0.01400560224089642,0.008403361344537785
31,0.05882352941176472,0.050420168067226934,0.008403361344537785,0.0
32,0.0700280112044818,0.053221288515406195,0.011204481792717047,0.0056022408963585235
33,0.05322128851540617,0.039215686274509776,0.01680672268907568,0.0028011204481792618
34,0.06722689075630253,0.0448179271708683,0.019607843137254832,0.0028011204481792618
35,0.05602240896358543,0.039215686274509776,0.011204481792717047,0.0056022408963585235
36,0.042016806722689065,0.02801120448179273,0.01680672268907557,0.0028011204481792618
37,0.05882352941176469,0.04201680672268904,0.01680672268907557,0.0
38,0.0672268907563025,0.04761904761904767,0.025210084033613467,0.0056022408963586345
39,0.0392156862745098,0.025210084033613356,0.01400560224089642,0.0
40,0.044817927170868355,0.039215686274509776,0.008403361344537785,0.0028011204481792618
41,0.06442577030812324,0.05602240896358546,0.008403361344537785,0.0
42,0.06442577030812324,0.05602240896358546,0.011204481792717158,0.0028011204481792618
43,0.05322128851540617,0.0448179271708683,0.008403361344537785,0.0056022408963585235
44,0.0392156862745098,0.02801120448179273,0.011204481792717047,0.0
45,0.06162464985994398,0.039215686274509776,0.019607843137254943,0.0028011204481792618
46,0.0700280112044818,0.039215686274509776,0.03081232492997199,0.0
47,0.05882352941176469,0.053221288515406084,0.008403361344537785,0.0028011204481792618
48,0.050420168067226906,0.04201680672268915,0.011204481792717047,0.0028011204481792618
49,0.05322128851540617,0.022408963585434205,0.03081232492997199,0.0
50,0.05882352941176469,0.04201680672268915,0.011204481792717158,0.0056022408963585235
51,0.06442577030812327,0.04201680672268904,0.022408963585434205,0.0
52,0.05322128851540617,0.039215686274509776,0.01680672268907568,0.0028011204481792618
53,0.05602240896358546,0.039215686274509776,0.01680672268907568,0.0
54,0.0392156862745098,0.03081232492997199,0.008403361344537785,0.0
55,0.047619047619047616,0.036414565826330625,0.019607843137254943,0.008403361344537785
56,0.05882352941176469,0.036414565826330514,0.022408963585434094,0.0
57,0.036414565826330514,0.022408963585434094,0.01680672268907568,0.0028011204481792618
58,0.05322128851540617,0.04201680672268915,0.008403361344537785,0.0028011204481792618
59,0.06442577030812324,0.05042016806722682,0.01680672268907568,0.0028011204481792618
60,0.05322128851540617,0.039215686274509776,0.014005602240896309,0.0
61,0.07002801120448177,0.05882352941176472,0.011204481792717047,0.0
62,0.0700280112044818,0.04481792717086841,0.025210084033613467,0.0
63,0.0392156862745098,0.03361344537815125,0.0056022408963586345,0.0
64,0.07563025210084034,0.05602240896358546,0.01680672268907568,0.0028011204481792618
65,0.06162464985994398,0.04761904761904756,0.014005602240896309,0.0
66,0.03081232492997199,0.02801120448179273,0.0028011204481792618,0.0
67,0.05322128851540617,0.036414565826330514,0.01680672268907568,0.0056022408963585235
