,B intermediate,B naive,CD14 Mono,CD16 Mono,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM,NK,cDC2,pDC
0,0.1039523551705469,0.04195993502977802,0.32295614510016235,0.08391987005955592,0.2931781266919329,0.2355170546832701,0.03383865728207913,0.2401191120736329,0.2723335138061721,0.06794802382241472,0.06199242014076878,0.02301028695181362
1,0.0918558077436582,0.04913217623498001,0.3487316421895862,0.0720961281708945,0.3092122830440587,0.2654205607476635,0.03738317757009346,0.29799732977303073,0.3265687583444593,0.06515353805073432,0.11829105473965285,0.019225634178905215
2,0.08371222251939026,0.05349023803155928,0.36373361861460285,0.07140946777213164,0.28216100561647495,0.23482214495854514,0.025675314255148463,0.2805562984755282,0.3161273067665151,0.08397967370954795,0.0660604439689757,0.020326290451992635
3,0.07260904903820109,0.05689515036575454,0.37036033595231643,0.06258466540232999,0.29260363045245186,0.23435383364941742,0.033324302357084834,0.33134651855865616,0.36765104307775665,0.060688160390138135,0.12462747222974802,0.012462747222974802
4,0.09058855438025504,0.07078925956061832,0.3816110659072417,0.07838350962842411,0.36425278003797124,0.2443721182533224,0.03607268782207751,0.2704095470572281,0.23840520748576077,0.07051803634391107,0.043938161106590656,0.023053973420124718
5,0.06623411732900786,0.06515274398486082,0.3068396864017302,0.0748851040821843,0.34036226007028925,0.24033522573668553,0.031089483644228144,0.331440929981076,0.24033522573668564,0.053798323871316556,0.06163828061638288,0.015409570154095609
6,0.0975412050797082,0.0710618751688733,0.3655768711159145,0.07754660902458799,0.2893812483112672,0.29316400972710077,0.027560118886787333,0.3072142664144826,0.2107538503107268,0.06971088894893274,0.0859227235882194,0.01675222912726293
7,0.11539498517120517,0.05095713130223778,0.3602049069830142,0.07117821515233214,0.32326772715017527,0.28012941493664056,0.047991372337557237,0.2617956322458884,0.29576705311404694,0.05338366136424921,0.08034510649770821,0.02264761391210568
8,0.07296137339055797,0.04318669527897001,0.304989270386266,0.07537553648068673,0.34227467811158796,0.23873390557939922,0.044259656652360535,0.2620708154506438,0.2899678111587982,0.06545064377682397,0.04935622317596566,0.01850858369098718
9,0.08771459227467804,0.045064377682403456,0.36936695278969955,0.08530042918454939,0.3640021459227468,0.3130364806866953,0.03648068669527904,0.2862124463519313,0.3430793991416309,0.061427038626609365,0.04479613733905585,0.01850858369098718
