,B intermediate,B naive,CD14 Mono,CD16 Mono,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM,NK,cDC2,pDC
0,0.9505494505494505,0.9504132231404958,0.9559623948540327,0.9361702127659575,0.9162995594713655,0.8071065989847716,0.9662921348314606,0.9626794258373206,0.8952702702702702,0.9639344262295082,0.7349397590361445,0.9841269841269841
1,0.8571428571428571,0.8020833333333333,0.9228346456692914,0.8235294117647058,0.8937823834196891,0.7132867132867133,0.8780487804878049,0.9428571428571428,0.8707037643207856,0.9735099337748345,0.7105263157894737,1.0
2,0.8753623188405798,0.8140703517587939,0.7552363853979652,0.9248554913294798,0.8262987012987014,0.6781115879828327,0.9253731343283582,0.9149560117302052,0.9072847682119205,0.9446254071661238,0.24421052631578946,0.9846153846153847
3,0.9602446483180428,0.9473684210526316,0.5308988764044944,0.9526315789473684,0.8575498575498576,0.6823899371069183,0.9032258064516129,0.9638095238095238,0.911353032659409,0.9180327868852458,0.1872561768530559,0.9841269841269841
4,0.9779179810725551,0.9729729729729729,0.6425339366515836,0.9106145251396648,0.8063781321184511,0.7825,0.7605633802816902,0.8924444444444445,0.9017857142857143,0.9253731343283582,0.2073365231259968,0.9655172413793104
5,0.9392971246006391,0.9637305699481866,0.6899563318777292,0.8508557457212713,0.8417104276069016,0.7919999999999999,0.9655172413793104,0.8666100254885302,0.8022181146025879,0.8698060941828256,0.23308270676691734,0.9538461538461539
6,0.8116710875331564,0.6035502958579883,0.596537949400799,0.8305084745762712,0.6824146981627297,0.6646766169154229,0.8749999999999999,0.8710550045085663,0.8738738738738739,0.9197530864197531,0.20031298904538344,1.0
7,0.886426592797784,0.8058252427184467,0.8450226244343892,0.9123867069486405,0.8822328114363512,0.7215363511659809,0.8674698795180723,0.9283611383709519,0.8267581475128645,0.888888888888889,0.3467492260061919,0.9777777777777777
8,0.858611825192802,0.8268156424581006,0.8244531688166012,0.9187675070028012,0.7979942693409743,0.6867088607594936,0.8131868131868133,0.8672712283594395,0.8345070422535211,0.9545454545454545,0.29023746701846964,0.9850746268656716
9,0.9806451612903226,0.9753694581280787,0.8071150639244025,0.9492537313432836,0.7655677655677655,0.7049345417925478,0.9213483146067417,0.9521951219512195,0.8479427549194991,0.9096385542168675,0.2734177215189873,1.0
