,B intermediate,B naive,CD14 Mono,CD16 Mono,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM,NK,cDC2,pDC
0,0.07874015748031493,0.0456149877816997,0.3516155308172686,0.06489275047515608,0.44718979093130606,0.33966874830301386,0.029052402932392085,0.27423296225902805,0.2747759978278578,0.07140917730111329,0.07222373065435783,0.01900624490904146
1,0.07714974551299214,0.03857487275649607,0.33699437449772307,0.08116796142512717,0.4422716313956603,0.39646396999732125,0.017680150013393958,0.2338601660862577,0.36378248057862306,0.06268416822930611,0.06188052504687913,0.019823198499866024
2,0.07569501789154975,0.04211395540875307,0.47178640242224057,0.09000825763831544,0.4368290668868704,0.36939168731076255,0.018717313515001388,0.23121387283236994,0.277456647398844,0.06055601431323976,0.08120011010184425,0.05339939443985686
3,0.0792133296913412,0.05299098606937991,0.3957934990439771,0.07702813438951106,0.4195574979513794,0.37639989074023494,0.038514067194755475,0.2297186561048894,0.33761267413275065,0.06391696257853041,0.041245561322043156,0.03550942365473919
4,0.08041677798557312,0.04942559444296024,0.33636120758749666,0.070531659096981,0.4175794816991718,0.31151482767833283,0.02030456852791873,0.303232701041945,0.3467806572268235,0.0678600053433076,0.08602725086828744,0.05984504408228686
5,0.0695274307441609,0.045084193373166825,0.41417707767517653,0.07197175448126014,0.4418794133623032,0.3530689842476915,0.026344378055404793,0.25393807713199346,0.27620858229223255,0.05784899511135255,0.07523085279739283,0.02145573058120598
6,0.07671601615074031,0.04602960969044423,0.35720053835800814,0.07213997308209963,0.4422611036339166,0.21561238223418577,0.019380888290713383,0.3318977119784656,0.3372812920592194,0.06352624495289372,0.06298788694481838,0.020995962314939498
7,0.08152621465824861,0.04611583859456503,0.39253362613230847,0.07191874828438105,0.4510019214932748,0.2868514960197639,0.023606917375789238,0.29728245951139165,0.38978863573977496,0.06231128191051338,0.12379906670326657,0.039802360691737704
8,0.07253463732681342,0.039119804400978064,0.3493615865254006,0.07905460472697645,0.42814452594403696,0.22086389568052167,0.022548220592230384,0.24395544688943227,0.23797881010594957,0.06384134745992942,0.08204292311871775,0.020918228742189737
9,0.06888888888888889,0.04027777777777786,0.3550000000000001,0.10138888888888886,0.4294444444444445,0.30527777777777776,0.03472222222222221,0.27333333333333343,0.33944444444444444,0.06388888888888888,0.04972222222222222,0.02388888888888885
