,B intermediate,B naive,CD14 Mono,CD16 Mono,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM,NK,cDC2,pDC
0,0.9590643274853802,0.930232558139535,0.9654519640321818,0.8996539792387545,0.8904396371249128,0.7975077881619939,0.7710843373493976,0.9298409728718428,0.8797653958944281,0.9559322033898304,0.7999999999999999,0.9
1,0.9581993569131833,0.9508196721311476,0.9608378870673953,0.7943262411347518,0.9053857350800583,0.8054711246200608,0.7951807228915663,0.9488117001828154,0.8720112517580872,0.9436201780415432,0.9365079365079365,0.972972972972973
2,0.9487179487179489,0.9400921658986175,0.9551692589204025,0.749034749034749,0.8681572860447185,0.7948350071736011,0.7999999999999999,0.916017316017316,0.8711484593837535,0.9665653495440729,0.8902439024390243,0.9705882352941176
3,0.9570552147239264,0.9495798319327732,0.9412835685025033,0.5263157894736843,0.7418300653594772,0.7831149927219796,0.7415730337078651,0.8330658105939005,0.8803301237964237,0.9149797570850203,0.8787878787878788,0.9666666666666666
4,0.9607250755287009,0.9523809523809524,0.9676190476190476,0.870748299319728,0.9158741770299927,0.844311377245509,0.8260869565217391,0.9497206703910616,0.8838526912181303,0.9664429530201343,0.9007633587786259,0.9508196721311475
5,0.9350649350649352,0.9209302325581394,0.9845847836897066,0.9746478873239436,0.8890420399724328,0.8030075187969924,0.8282828282828283,0.9105990783410138,0.8571428571428571,0.9325153374233128,0.9295774647887325,0.967741935483871
6,0.9209809264305178,0.8699551569506727,0.9643175735950045,0.7956204379562044,0.8448540706605224,0.7641379310344828,0.7428571428571429,0.9126760563380282,0.8758169934640523,0.9504950495049505,0.9075630252100839,0.9846153846153847
7,0.9695121951219512,0.9497716894977168,0.9509671614934773,0.7723577235772356,0.9008379888268156,0.7839335180055401,0.6728971962616822,0.9545913218970737,0.8856304985337242,0.9505703422053231,0.7384615384615385,0.9866666666666666
8,0.9411764705882353,0.919431279620853,0.9602618045815801,0.8384615384615384,0.9143627781523939,0.798890429958391,0.7070707070707071,0.9596153846153846,0.8636363636363636,0.9611307420494699,0.7692307692307693,0.958904109589041
9,0.9404388714733541,0.9444444444444444,0.928892889288929,0.35294117647058826,0.8814285714285715,0.8058510638297872,0.8108108108108109,0.9485094850948509,0.8770864946889225,0.9357142857142857,0.8444444444444444,0.9855072463768115
