,B intermediate,B naive,CD14 Mono,CD16 Mono,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM,NK,cDC2,pDC
0,0.9352941176470588,0.9435483870967741,0.9728209934395502,0.9108910891089109,0.8993006993006992,0.828080229226361,0.7948717948717948,0.943359375,0.8796296296296295,0.9328621908127209,0.9075630252100839,0.9836065573770492
1,0.9184290030211482,0.8660714285714286,0.9693132001948367,0.9274447949526814,0.8946347769877182,0.8340306834030683,0.9315068493150684,0.9351598173515981,0.8888888888888888,0.93006993006993,0.8205128205128205,0.9655172413793104
2,0.9536423841059603,0.925764192139738,0.9672762271414822,0.9201277955271565,0.880053908355795,0.8260869565217391,0.7636363636363636,0.9328287606433302,0.8892307692307693,0.9208633093525179,0.896551724137931,0.9333333333333333
3,0.9072847682119206,0.9191489361702128,0.9613207547169812,0.8907563025210085,0.8893647394718059,0.837956204379562,0.8684210526315789,0.9268292682926829,0.8788819875776397,0.917562724014337,0.9051094890510949,0.9836065573770492
4,0.9205298013245035,0.904,0.971671388101983,0.9197530864197531,0.8778280542986425,0.8218390804597702,0.8656716417910448,0.9241379310344828,0.8944281524926686,0.9511400651465798,0.8709677419354839,0.962962962962963
5,0.9204152249134949,0.9128205128205128,0.9739952718676123,0.9230769230769231,0.8894771674387822,0.8318584070796461,0.810126582278481,0.9402843601895734,0.86084142394822,0.9121621621621622,0.9302325581395349,0.9836065573770492
6,0.9102990033222591,0.8820960698689958,0.9679218967921897,0.9110320284697508,0.9071618037135277,0.8459302325581395,0.8000000000000002,0.9266409266409267,0.8717948717948718,0.9192982456140351,0.8245614035087719,0.9600000000000001
7,0.9201277955271565,0.9145299145299146,0.9703739679456047,0.9114754098360655,0.9027134348113832,0.8579626972740315,0.8192771084337348,0.9369183040330921,0.8854489164086686,0.9386281588447652,0.9272727272727272,0.9523809523809523
8,0.9573170731707317,0.9371980676328502,0.9723134678554669,0.9038461538461539,0.9042039972432805,0.8797736916548798,0.8787878787878788,0.9265116279069768,0.894488188976378,0.9275362318840579,0.9174311926605504,0.9846153846153847
9,0.9220338983050849,0.9019607843137256,0.9691670501610676,0.918238993710692,0.8798862828713576,0.8492753623188406,0.8000000000000002,0.9307135470527403,0.8816855753646677,0.9166666666666666,0.84,0.9696969696969697
