,B intermediate,B naive,CD14 Mono,CD16 Mono,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM,NK,cDC2,pDC
0,0.9415204678362573,0.9426229508196722,0.9776699029126213,0.91875,0.9253499222395023,0.78,0.8181818181818182,0.9410609037328095,0.8705882352941177,0.9787234042553191,0.6521739130434783,0.967741935483871
1,0.9181286549707602,0.908256880733945,0.9781094527363184,0.8693181818181818,0.926829268292683,0.8197530864197531,0.8095238095238095,0.9394495412844037,0.893491124260355,0.958904109589041,0.7313432835820896,0.9375
2,0.9407894736842105,0.9316239316239316,0.9773399014778326,0.8928571428571429,0.908675799086758,0.7943661971830986,0.75,0.9340659340659341,0.8882175226586103,0.9261744966442953,0.7402597402597403,1.0
3,0.9459459459459459,0.8934426229508197,0.9792694965449161,0.875,0.9160063391442155,0.8046272493573264,0.8604651162790697,0.9284332688588007,0.9126506024096386,0.8993288590604027,0.8023255813953488,1.0
4,0.94,0.8955223880597015,0.9788257940327237,0.8876404494382022,0.89900426742532,0.7620253164556962,0.9285714285714286,0.9188118811881189,0.898876404494382,0.9490445859872612,0.8611111111111112,1.0
5,0.9219858156028369,0.86,0.9737864077669903,0.8518518518518519,0.9246987951807228,0.7973684210526316,0.8571428571428571,0.911070780399274,0.8738461538461538,0.9466666666666667,0.7948717948717948,0.96875
6,0.9113924050632911,0.918918918918919,0.9760536398467433,0.86875,0.9276410998552822,0.782051282051282,0.7027027027027027,0.9384920634920635,0.8837837837837837,0.9375,0.8656716417910447,1.0
7,0.9426751592356688,0.9338842975206612,0.981169474727453,0.8909090909090909,0.9348148148148148,0.8015463917525774,0.8085106382978723,0.9350912778904665,0.8837209302325582,0.9571428571428572,0.8852459016393442,1.0
8,0.9580838323353293,0.9611650485436893,0.9862475442043221,0.8820224719101124,0.9113737075332349,0.8193384223918575,0.8421052631578947,0.9392789373814042,0.8898809523809523,0.9857142857142858,0.7464788732394366,1.0
9,0.9777777777777777,0.875,0.9835907335907336,0.8611111111111112,0.8858447488584474,0.8230563002680965,0.7906976744186046,0.9444444444444444,0.8707692307692307,0.9261744966442953,0.7183098591549296,1.0
