,B intermediate,B naive,CD14 Mono,CD16 Mono,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM,NK,cDC2,pDC
0,0.0065164268259571,0.0073309801792017515,0.03285365191420031,0.012218300298669549,0.05837632364919909,0.048601683410263385,0.005158837903882718,0.023079011675264716,0.023350529459679636,0.006244909041542179,0.012218300298669549,0.0005430355688297306
1,0.00857219394588804,0.008840075006697035,0.022502009107956078,0.01098312349316899,0.04768282882400221,0.04420037503348506,0.0029466916688990485,0.016340744709348987,0.025984462898473004,0.008304312885079046,0.005893383337798097,0.0005357621216179886
2,0.0068813652628682,0.006330856041838695,0.03881090008257637,0.015414258188824581,0.06055601431323976,0.04899532067162127,0.006330856041838695,0.027525461051472577,0.03248004404073768,0.006606110652353503,0.010184420589044896,0.0
3,0.00874078120732047,0.00792133296913411,0.03632887189292544,0.017208413001912115,0.05572248019666759,0.04862059546571984,0.006282436492761612,0.02130565419284347,0.025949194209232473,0.009560229445506718,0.00874078120732047,0.00027314941272882365
4,0.010953780390061452,0.010419449639326728,0.03473149879775583,0.016564253272775886,0.07320331285065462,0.0582420518300828,0.005076142131979711,0.025380710659898442,0.03179267966871491,0.00935078813785728,0.009617953513224697,0.00026716537536741747
5,0.008962520369364513,0.007876154263987023,0.03177620858229213,0.015209125475285079,0.06545355784899509,0.054861488321564345,0.004617055947854332,0.02498642042368282,0.02933188484519278,0.00869092884302003,0.007332971211298167,0.0005431830526888559
6,0.008344549125168244,0.008075370121130465,0.027725437415881515,0.013458950201884257,0.05895020188425304,0.049798115746971794,0.0043068640646029,0.02288021534320317,0.033109017496635196,0.011574697173620363,0.006729475100942128,0.00026917900403766737
7,0.010430963491627865,0.0071369750205874105,0.029920395278616563,0.014273950041174821,0.06286027998902,0.04666483667307164,0.006313477902827325,0.025802909689816134,0.0296458962393632,0.005764479824320712,0.006587976942080687,0.00027449903925336194
8,0.004074979625101949,0.0035316490084216223,0.029068187992393413,0.016028253192067354,0.05650638413474596,0.049443086117902824,0.004889975550122272,0.01792991035044822,0.020918228742189626,0.005433306166802487,0.007334963325183352,0.0005433306166802154
9,0.008333333333333415,0.008055555555555594,0.036388888888888915,0.013611111111111018,0.06166666666666665,0.05249999999999999,0.005833333333333246,0.02027777777777784,0.026944444444444438,0.010277777777777719,0.013055555555555598,0.0002777777777778212
