,B intermediate,B naive,CD14 Mono,CD16 Mono,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM,NK,cDC2,pDC
0,0.004060638873849554,0.002707092582566295,0.014889009204114734,0.003248511099079643,0.017325392528424466,0.017866811044937814,0.005143475906876027,0.01759610178668103,0.015159718462371408,0.00460205739036279,0.005955603681645938,0.0002707092582565629
1,0.008010680907877155,0.0032042723631509062,0.02216288384512688,0.010413885180240334,0.03204272363150862,0.03871829105473967,0.002937249666221664,0.03364485981308407,0.019492656875834347,0.010413885180240334,0.009078771695594123,0.0
2,0.004279219042524707,0.0029419630917357775,0.03476865472051349,0.022733351163412685,0.055362396362663824,0.0620486761166088,0.00401176785236701,0.048943567798876764,0.02326825354372819,0.0029419630917357775,0.03610591067130253,0.0
3,0.0027092928745596767,0.0018965050121917404,0.03765917095638038,0.015713898672446436,0.0636683825521539,0.0736927661880249,0.007856949336223273,0.06312652397724194,0.0325115144947169,0.006773232186399358,0.0335952316445407,0.0
4,0.005424464334147006,0.007865473284513147,0.04285326823976132,0.013018714401952791,0.05288852725793336,0.0463791700569568,0.0018985625169514186,0.050176295090859746,0.022782750203417357,0.00216978573365878,0.03146189313805259,0.0002712232167073614
5,0.0029737766964044177,0.0016220600162205612,0.0375777237091105,0.017842660178426617,0.0524466071911327,0.05596107055961064,0.006758583400919171,0.05298729386320622,0.037848067045147316,0.009732360097323589,0.03298188699648552,0.0002703433360367047
6,0.0018913807079167233,0.0016211834639286993,0.03485544447446631,0.00837611456363141,0.03188327479059705,0.03863820589029987,0.0008105917319642941,0.024317751958930045,0.024317751958930045,0.004052958659821693,0.02728992164279931,0.0
7,0.0035049878673496515,0.003774602318684206,0.04745214343488813,0.023995686168778674,0.03747640873550828,0.04745214343488813,0.0016176867080075485,0.043407926664869256,0.020221083850094468,0.0029657589646804317,0.03963332434618505,0.0002696144513345544
8,0.0024141630901287625,0.0008047210300429208,0.030042918454935563,0.006974248927038684,0.018776824034334783,0.030311158798283278,0.005633047210300446,0.015289699570815496,0.01797210300429186,0.00965665236051505,0.01931330472102999,0.0
9,0.002682403433476366,0.0010729613733905241,0.020654506437768227,0.010997854077253177,0.05740343347639487,0.05230686695278963,0.002682403433476366,0.055525751072961316,0.03218884120171672,0.0072424892703862875,0.018776824034334783,0.0
