,B intermediate,B naive,CD14 Mono,CD16 Mono,CD4 Naive,CD4 TCM,CD4 TEM,CD8 Naive,CD8 TEM,NK,cDC2,pDC
0,0.9190751445086706,0.9448818897637795,0.9838403041825095,0.9354838709677419,0.9657631954350927,0.884180790960452,0.9069767441860465,0.9785992217898832,0.9535603715170279,0.9594594594594594,0.9032258064516129,1.0
1,0.9285714285714286,0.9217391304347826,0.9765853658536585,0.9627329192546584,0.9608636977058029,0.8753315649867374,1.0,0.9832402234636871,0.8885630498533724,0.9727891156462585,0.8888888888888888,1.0
2,0.9536423841059603,0.9576271186440678,0.9807135969141755,0.91875,0.9669540229885057,0.8805970149253731,0.7096774193548387,0.975925925925926,0.9181818181818182,0.9724137931034482,0.896551724137931,0.90625
3,0.910828025477707,0.9830508474576272,0.9817131857555341,0.9453551912568307,0.9498525073746312,0.896551724137931,0.8809523809523809,0.984313725490196,0.9064327485380117,0.9642857142857143,0.8904109589041096,1.0
4,0.9299363057324841,0.9230769230769231,0.9847473784556721,0.950920245398773,0.952191235059761,0.8904899135446686,0.9444444444444444,0.9681908548707754,0.9213483146067416,0.9870967741935484,0.8636363636363636,0.9642857142857143
5,0.9060402684563759,0.9387755102040817,0.9809523809523809,0.9425287356321839,0.9708333333333333,0.8636363636363636,0.9523809523809523,0.980806142034549,0.8854489164086687,0.9363057324840764,0.9076923076923077,0.967741935483871
6,0.9150326797385621,0.9067796610169492,0.9838556505223172,0.9251700680272109,0.977088948787062,0.8808139534883721,0.8666666666666667,0.9901380670611439,0.8970189701897019,0.9664429530201343,0.796875,0.9743589743589743
7,0.9,0.9173553719008265,0.985236220472441,0.934640522875817,0.9656593406593407,0.9093484419263456,0.8260869565217391,0.983402489626556,0.911504424778761,0.9722222222222222,0.9122807017543859,0.9318181818181818
8,0.9520958083832335,0.9333333333333333,0.9866284622731614,0.926829268292683,0.9633802816901409,0.9138888888888889,0.8648648648648649,0.9829545454545454,0.9085365853658537,0.9727891156462585,0.9090909090909091,1.0
9,0.9013157894736842,0.9519230769230769,0.9878504672897196,0.937888198757764,0.967016491754123,0.8901408450704226,0.7906976744186046,0.9857142857142858,0.9184952978056427,0.9867549668874173,0.8148148148148148,0.9411764705882353
